customer_tweet_id,created_at,customer_text,brand_reply_id,brand_reply
1682630,Mon Nov 06 14:04:57 +0000 2017,"Dear @AppleSupport,

Why does this question mark replace certain characters when typing.. 🤔

Sincerely,
A concerned Apple user https://t.co/pB7Bm3jNAV",1682629,@511514 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
1164652,Tue Oct 24 20:31:40 +0000 2017,@AppleSupport I purchased an in app upgrade and it's taken the money but the upgrade hasn't been applied. Contacted the app developer but no reply. What do I do?,1164651,@393959 We certainly want to help you access what you've paid for. Please follow the guidance here: https://t.co/s6O1jN7Mmp
2289255,Sun Nov 12 03:28:33 +0000 2017,@AppleSupport why is my phone getting so hot so quickly since updates?,2289253,@333320 Hi there! We'd be happy to look into this with you. Send us a DM and we'll work from there. https://t.co/GDrqU22YpT
710085,Tue Oct 10 20:24:00 +0000 2017,@AppleSupport I installed the latest update to benefit from the “bug fixes” and now my @115948 library is gone. #fail #rotten #iOS11 🙌🏽,710083,@289793 We don't want you to miss out on your favorite music! Is iCloud Music Library enabled in Settings &gt; Music?
255585,Thu Oct 05 17:59:49 +0000 2017,@AppleSupport My iCloud Photo Library keeps duplicating most (but not all) photos. Been occurring for a while now. All software up to date.,255583,@176784 Let's take a look. When was the first time you noticed this issue? Any other devices using the same iCloud Photo Library?
1058931,Mon Oct 23 16:06:32 +0000 2017,@AppleSupport i’m using a 6s and im on iOS 11.0.2,1058932,@370007 Let’s make sure to update to the latest iOS version: https://t.co/80YRnjDFDk Let us know in DM if the update helped. https://t.co/GDrqU22YpT
2691900,Sun Nov 19 15:43:32 +0000 2017,@AppleSupport your website has been down all day. Any idea what’s going on? https://t.co/AjmxmFuL61,2691897,"@756704 We can look into this together. It looks like everything is up and working: https://t.co/7NVrDovSd8

Can you tell us the link of the site you're trying to access?"
1246431,Thu Oct 26 02:53:43 +0000 2017,@AppleSupport I’m having trouble remembering information to an old iTunes account and I’m trying to get back in,1246432,"@188307 Got it. Did you forget the password for that account? If so this article will help: https://t.co/TPnzSxFzIQ Questions, DM us. https://t.co/GDrqU22YpT"
842461,Fri Oct 20 08:23:00 +0000 2017,@115858 is it your goal to make your software worse with each update? Getting 1/3 the battery life I had before this damn update.,842460,"@320372 We understand the importance of a reliable battery.
Have you had a chance to check out this article?
https://t.co/TpjqFp3jxD"
1659147,Mon Nov 06 03:06:52 +0000 2017,Words cannot express how over I am with this damn exclamation point and question mark autocorrect bullshit @115858,1659146,@506204 We understand how frustrating this could be. We'd like to help you. Send us a DM. https://t.co/GDrqU22YpT
2072453,Sat Oct 07 18:30:13 +0000 2017,@AppleSupport @115858 since 11.0.2 “upgrade” phone drops EVERY incoming call when I answer!!! Fix this now!!! 😡😡😡,2072452,@612974 We understand how important it is to have a good functioning device and have it ready for use. Please DM us. https://t.co/GDrqU22YpT
40437,Wed Nov 01 16:24:09 +0000 2017,@AppleSupport it is updated to 11.1,40438,@124862 Thank you. Please send us a DM letting us know when this first started happening and we'll take it from there. https://t.co/GDrqU22YpT
1800925,Wed Oct 18 01:43:30 +0000 2017,@AppleSupport iOS version is 11.0.1 and I have 64GB and have 15.28GB available,1800926,@541125 We'd like to look into this further. Could you please send us a DM so we can continue on this? https://t.co/GDrqU22YpT
1426678,Thu Nov 02 04:53:38 +0000 2017,@AppleSupport Why I can not load my run 🏃🏿 from Nike plus in my iPod 📱? ITunes does not have the Nike+ installed!!,1426680,@451430 We’d be glad to help with your iPod and workout. Can you let us know more about the situation with iTunes via DM? https://t.co/GDrqU22YpT
1641933,Sun Nov 05 21:55:25 +0000 2017,@115858   When I go to tv providers my stettings app  my iPhone crashes! WTF,1641932,@501918 Send us a DM with a few more details. We'd love to help. https://t.co/GDrqU22YpT
2520818,Thu Nov 16 00:30:14 +0000 2017,@AppleSupport WHY ARE NO CALLS WORKING. I️ NEED ANSWERS.,2520817,@718009 We're happy to help. When did this start happening? Which iPhone do you have and what iOS version are you currently using? DM us and we'll get started.
284771,Mon Sep 25 17:25:39 +0000 2017,@AppleSupport since upgrade to iOS 11 my iPhone 7’s battery life is even worse than before! i can watch the % drop as I’m using my phone! 👎,284769,@183840 We'd be happy to look into this with you. Let's start by seeing if the info here helps: https://t.co/bivpdfBNJ6
938200,Sun Oct 22 02:07:17 +0000 2017,@AppleSupport @325308 I’m having a problem with my gmail notifications not updating. It’s always wrong. Tells me I have new emails when I don’t.,938211,@342404 Let's look at this together. Which device and software version are you using? DM us. https://t.co/GDrqU22YpT
1928273,Mon Oct 30 03:19:39 +0000 2017,"@AppleSupport Thanks, but it looks like the problem solved itself. Suddenly the alarm started working even when locked.",1928275,@249471 That's great to hear. You're very welcome. Please contact us with any additional questions. Have a great week!
2575272,Fri Nov 17 17:29:28 +0000 2017,@AppleSupport Music glitches in between selections and now my battery cant hold a charge for nothing since your update,2575274,@621298 Are you using any Bluetooth devices to listen to the Music app? Have you been using the original Apple charging cable to power the device?
2061711,Fri Oct 06 10:02:06 +0000 2017,@AppleSupport My IPhone 6S was great until I Updated to IOS 11. Now it’s so slow it sucks. Any tips??,2061710,"@609736 Thanks for reaching out, we are here to help. Meet us in DM, we will get some information and proceed there. https://t.co/GDrqU22YpT"
1930899,Sat Oct 28 12:01:40 +0000 2017,@AppleSupport I have a reservation for the X and can’t get the site to “connect to my carrier” will this be fixed? My time is running out,1930898,@574587 Let's get you pointed in the right direction. Please DM us and let us know which country you're in to proceed from here. https://t.co/GDrqU22YpT
540004,Sat Dec 02 05:07:49 +0000 2017,Came out with 65% n my phone went to 16% in 15mins?? @115858 wtf,540003,@245246 We're here for you. Let's get your iPhone back in working order. When did you begin to notice issues with battery life?  Which iOS version is it running at this time? https://t.co/GDrqU22YpT
2406750,Wed Nov 15 09:44:55 +0000 2017,@AppleSupport thank you… I did one more yesterday and it seems 🤞 to be working a bit better…,2406752,"@692163 We're glad to hear it. Feel free to reach back out if the issue persists, or if you have any questions in the future."
407559,Mon Oct 09 21:00:57 +0000 2017,@AppleSupport It comes up with my name. It’s happening with other contacts also,407558,@212145 Does this still happen after restarting the device by following these steps: https://t.co/OWRDHWSt4h
1063138,Mon Oct 23 18:27:43 +0000 2017,@AppleSupport I have already messaged 🙄 could you please explain to me what’s happening here. Is my iCloud being hacked or is this a bug from you side 🙄,1063139,@371031 We've received your DM and will continue with you there. Be on the lookout for our reply. Thanks so much!
1677879,Mon Nov 06 06:44:33 +0000 2017,@AppleSupport I️,1677878,@510348 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
1910231,Tue Oct 24 21:45:20 +0000 2017,Since I updated my iOS my @115858 iPhone has been cutting out streaming music and making it's own decisions with when to use WiFi. It sucks.,1910230,@569075 Let's see what we can do to help with your streaming and Wi-Fi issues. Where are you streaming from? Let us know in DM. https://t.co/GDrqU22YpT
2942127,Wed Nov 29 06:08:11 +0000 2017,Because nowadays we pay $800+ for phones to last us 2 years. There's so many battery issues and now it's charging without a charger. @115858 https://t.co/P7OEdunSuW,2942126,@812862 We’d like to look into this. When did you notice this happening with your iPhone? Does this occur randomly or during specific times? https://t.co/GDrqU22YpT
2295896,Sun Nov 12 21:47:26 +0000 2017,@AppleSupport Have updated the devices to 11.1.1,2295898,@385361 Thanks for clarifying. We'd like to keep working with you via DM so we can take a closer look at what's happening. Reach out to us via this link: https://t.co/GDrqU22YpT
1640764,Sun Nov 05 23:20:01 +0000 2017,@501606 @AppleSupport My phone won’t stop doing this,1643873,@502393 Check out what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
302650,Fri Oct 06 21:49:41 +0000 2017,@AppleSupport yes it does,302652,"@184695 From Settings &gt; General &gt; About, can you tell us the exact iOS version?"
1496687,Fri Nov 03 03:14:46 +0000 2017,Hey @115858! I’ve tried several times over the past few months to get my Apple ID reset but never receive email/phone notification. Pls help!,1496686,@467480 We've got a team of specialists who can best assist with that. Connect with them here: https://t.co/UJm15vmMM2
2079075,Mon Oct 09 16:34:31 +0000 2017,@AppleSupport my iPhone 6s plus has gone to having just terrible Battey life on iOS 11.02.  This is terrible 100% to 44% 2.5 hours,2079074,"@614888 We definitely want your battery to last, and we’ll do all we can to help out. To get started, use the link below to DM us. https://t.co/GDrqU22YpT"
568422,Sun Dec 03 02:22:25 +0000 2017,Y’all making me not want to purchase another iphone again the way y’all have glitched my phone out @AppleSupport,568420,@253370 Please tell us more about what you're experiencing. We want to help.
1846683,Thu Oct 19 19:02:22 +0000 2017,@AppleSupport is the update okay for the 6s now? My phone keeps telling me to update to 11.0.3 but to scared Incase my phone messes up again,1846682,@553121 Each new advancement in iOS has new security and advanced features; so it's recommended to always update the iOS software. https://t.co/GDrqU22YpT
1806645,Tue Oct 10 16:32:03 +0000 2017,Just got another software update notification... @115858 really need to go tf head! My phone fucked up from the last update😒,1806644,"@542785 If you'd like to work together toward a solution, we'll help. Send us a DM and tell us what is happening with your iPhone. https://t.co/GDrqU22YpT"
97056,Thu Nov 30 17:04:04 +0000 2017,"@AppleSupport Only about 10 of my contacts transfer to my 2017 Acura RDX. Sometimes my screen becomes unresponsive. My voicemail box has disappeared and reappeared. This morning my time, service, and battery disappeared from my home screen https://t.co/1AEu9VYIcl",97058,@137189 Let's find out what's going on. Could you Direct Message us and let us know what iOS version the iPhone is on? https://t.co/GDrqU22YpT
637456,Wed Nov 22 19:13:44 +0000 2017,Having trouble with pairing my @16134 MID II Bluetooth and @115858 Macbook Pro. Anyone who can help? Thanks! #Music #Question,637455,@271147 We'd be happy to look into this with you more in detail.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT
